"Id","Mission","Sensor","Product","COLLECTION","Status","Start","Stop","Orbit","Track","Frame","Swath","Station","PASSTIME","Pass","SCENE_CENTER","FOOTPRINT","ACQUISITIONDESCRIPTOR","THUMBNAIL_URL","PRODUCT_TYPE","CLOUD_COVER_PERCENTAGE","SNOW_COVER_PERCENTAGE","IMAGE_QUALITY_DEGRATATION","Display","Mosaic"
"890","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-19 22:16:15.24","2012-02-19 22:19:00.47","52170","1","","WS","","703610/868840","A","47.62 -6.58","43.07 -2.77 42.36 -7.65 45.7 -8.69 49.23 -9.91 52.1 -11 52.83 -5.13 49.95 -4.38 46.41 -3.53 43.07 -2.77","ENVISAT-1-12021922161524-24523.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120219T221615240-20120219T221900470_A_T-XS_B.jpg","","","","","true","false"
"891","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-20 08:41:10.30","2012-02-20 08:43:13.79","52176","7","","WS","","2115154/2238647","D","49.96 25.51","53.92 23.64 53.18 29.67 50.15 28.48 46.62 27.24 45.93 27 46.64 21.81 47.33 21.98 50.87 22.85 53.92 23.64","ENVISAT-1-12022008411030-20349.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120220T084110300-20120220T084313790_D_T-XS_B.jpg","","","","","true","false"
"892","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-20 10:21:19.18","2012-02-20 10:23:37.99","52177","8","","WS","","2110181/2248995","D","49.8 0.41","54.22 -1.33 53.48 4.74 50.15 3.43 46.62 2.19 45.31 1.76 46.02 -3.37 47.33 -3.07 50.87 -2.2 54.22 -1.33","ENVISAT-1-12022010211918-21881.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120220T102119180-20120220T102337990_D_T-XS_B.jpg","","","","","true","false"
"893","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-20 20:01:02.21","2012-02-20 20:02:25.00","52183","14","","WS","","809622/892414","A","51.45 26.51","49.33 30.01 48.61 24.55 51.58 23.46 53.48 22.68 54.22 28.76 52.31 29.27 49.33 30.01","ENVISAT-1-12022020010221-12279.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120220T200102210-20120220T200225000_A_T-XS_B.jpg","","","","","true","false"
"894","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-20 20:01:06.62","2012-02-20 20:02:25.00","52183","14","","WS","","814032/892414","A","51.58 26.46","49.59 29.95 48.87 24.46 52.17 23.23 53.48 22.68 54.22 28.76 52.9 29.11 49.59 29.95","ENVISAT-1-12022020010662-11838.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120220T200106620-20120220T200225000_A_T-XS_B.jpg","","","","","true","false"
"895","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-20 21:41:21.27","2012-02-20 21:42:38.88","52184","15","","WS","","814800/892414","A","51.6 1.4","49.64 4.88 48.92 -0.62 52.17 -1.83 53.48 -2.38 54.22 3.7 52.9 4.05 49.64 4.88","ENVISAT-1-12022021412127-11761.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120220T214121270-20120220T214238880_A_T-XS_B.jpg","","","","","true","false"
"896","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-21 09:43:40.97","2012-02-21 09:44:42.16","52191","22","","WS","","2057175/2118365","D","55.2 11.38","57.33 8.74 56.56 15.3 53.08 13.76 52.99 13.72 53.73 7.72 53.82 7.75 57.33 8.74","ENVISAT-1-12022109434097-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120221T094340970-20120221T094442160_D_T-XS_B.jpg","","","","","true","false"
"897","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-21 09:43:51.30","2012-02-21 09:44:52.49","52191","22","","WS","","2067505/2128695","D","54.59 11.16","56.72 8.57 55.96 15.02 52.5 13.52 52.39 13.48 53.12 7.56 53.23 7.59 56.72 8.57","ENVISAT-1-12022109435130-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120221T094351300-20120221T094452490_D_T-XS_B.jpg","","","","","true","false"
"898","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-21 09:45:22.68","2012-02-21 09:46:38.27","52191","22","","WS","","2158885/2234475","D","48.79 9.28","51.34 7.1 50.62 12.79 47.21 11.57 46.17 11.21 46.88 6 47.92 6.25 51.34 7.1","ENVISAT-1-12022109452268-11559.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120221T094522680-20120221T094638270_D_T-XS_B.jpg","","","","","true","false"
"899","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-21 09:46:20.52","2012-02-21 09:47:38.91","52191","22","","WS","","2216725/2295115","D","45.29 8.27","47.93 6.25 47.22 11.57 44.26 10.6 42.58 10.08 43.29 5.18 44.96 5.56 47.93 6.25","ENVISAT-1-12022109462052-11839.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120221T094620520-20120221T094738910_D_T-XS_B.jpg","","","","","true","false"
"900","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-22 09:07:05.60","2012-02-22 09:08:06.79","52205","36","","WS","","2067005/2128195","D","54.62 20.36","56.75 17.76 55.99 24.22 52.5 22.71 52.42 22.68 53.15 16.76 53.23 16.78 56.75 17.76","ENVISAT-1-12022209070560-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120222T090705600-20120222T090806790_D_T-XS_B.jpg","","","","","true","false"
"901","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-22 10:48:02.64","2012-02-22 10:52:55.67","52206","37","","WS","","2110181/2403211","D","45.24 -7.61","54.22 -8.02 53.48 -1.95 50.15 -3.26 46.62 -4.5 43.07 -5.64 39.52 -6.69 36.23 -7.59 36.94 -12.07 40.22 -11.36 43.78 -10.58 47.33 -9.76 50.87 -8.89 54.22 -8.02","ENVISAT-1-12022210480264-45303.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120222T104802640-20120222T105255670_D_T-XS_B.jpg","","","","","true","false"
"902","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-22 20:28:53.09","2012-02-22 20:29:54.28","52212","43","","WS","","877040/938230","A","54.78 18.69","53.31 22.32 52.57 16.38 55.68 15.05 56.15 14.82 56.91 21.31 56.43 21.46 53.31 22.32","ENVISAT-1-12022220285309-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120222T202853090-20120222T202954280_A_T-XS_B.jpg","","","","","true","false"
"903","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-22 22:06:11.65","2012-02-22 22:08:56.35","52213","44","","WS","","701738/866438","A","47.5 -4.03","42.96 -0.24 42.25 -5.11 45.7 -6.18 49.23 -7.4 51.95 -8.43 52.68 -2.58 49.95 -1.87 46.41 -1.02 42.96 -0.24","ENVISAT-1-12022222061165-24470.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120222T220611650-20120222T220856350_A_T-XS_B.jpg","","","","","true","false"
"904","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-23 08:31:13.46","2012-02-23 08:33:32.59","52219","50","","WS","","2120089/2259215","D","49.21 27.78","53.63 26.07 52.89 32.06 49.56 30.78 46.03 29.55 44.71 29.12 45.42 24.04 46.74 24.35 50.28 25.21 53.63 26.07","ENVISAT-1-12022308311346-21913.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120223T083113460-20120223T083332590_D_T-XS_B.jpg","","","","","true","false"
"905","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-23 19:51:34.84","2012-02-23 19:52:36.03","52226","57","","WS","","844141/905331","A","52.84 28.56","51.37 32.01 50.65 26.32 53.92 25.01 54.23 24.87 54.98 31.05 54.67 31.15 51.37 32.01","ENVISAT-1-12022319513484-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120223T195134840-20120223T195236030_A_T-XS_B.jpg","","","","","true","false"
"906","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-24 09:33:45.12","2012-02-24 09:34:46.31","52234","65","","WS","","2062993/2124183","D","54.85 13.77","56.99 11.15 56.23 17.65 53.08 16.27 52.66 16.09 53.39 10.14 53.82 10.26 56.99 11.15","ENVISAT-1-12022409334512-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120224T093345120-20120224T093446310_D_T-XS_B.jpg","","","","","true","false"
"907","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-24 09:33:49.65","2012-02-24 09:34:50.84","52234","65","","WS","","2067523/2128713","D","54.59 13.67","56.72 11.08 55.96 17.53 52.5 16.03 52.39 15.98 53.12 10.07 53.23 10.1 56.72 11.08","ENVISAT-1-12022409334965-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120224T093349650-20120224T093450840_D_T-XS_B.jpg","","","","","true","false"
"908","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-24 09:35:21.03","2012-02-24 09:36:36.62","52234","65","","WS","","2158903/2234493","D","48.79 11.79","51.34 9.61 50.62 15.3 47.21 14.08 46.17 13.72 46.88 8.51 47.92 8.76 51.34 9.61","ENVISAT-1-12022409352103-11559.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120224T093521030-20120224T093636620_D_T-XS_B.jpg","","","","","true","false"
"909","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-24 20:52:55.42","2012-02-24 20:54:10.99","52241","72","","WS","","715569/791139","A","45.68 14.86","43.77 17.95 43.06 13.01 46.29 11.99 47.53 11.56 48.24 16.91 47 17.21 43.77 17.95","ENVISAT-1-12022420525542-11557.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120224T205255420-20120224T205410990_A_T-XS_B.jpg","","","","","true","false"
"910","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-24 20:55:16.94","2012-02-24 20:56:18.13","52241","72","","WS","","857089/918279","A","53.61 12.42","52.13 15.94 51.4 10.15 54.51 8.88 54.99 8.66 55.74 14.96 55.26 15.1 52.13 15.94","ENVISAT-1-12022420551694-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120224T205516940-20120224T205618130_A_T-XS_B.jpg","","","","","true","false"
"911","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-24 22:30:52.20","2012-02-24 22:32:08.12","52242","73","","WS","","578466/654386","A","37.62 -8.1","35.69 -5.36 34.99 -9.75 38.06 -10.58 39.46 -10.98 40.16 -6.3 38.76 -6 35.69 -5.36","ENVISAT-1-12022422305220-11592.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120224T223052200-20120224T223208120_A_T-XS_B.jpg","","","","","true","false"
"912","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-25 08:57:05.44","2012-02-25 08:58:06.63","52248","79","","WS","","2068004/2129194","D","54.56 22.85","56.69 20.26 55.93 26.71 52.5 25.22 52.36 25.16 53.09 19.25 53.23 19.29 56.69 20.26","ENVISAT-1-12022508570544-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120225T085705440-20120225T085806630_D_T-XS_B.jpg","","","","","true","false"
"913","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-25 10:38:01.51","2012-02-25 10:40:26.35","52249","80","","WS","","2110181/2255022","D","49.62 -3.83","54.22 -5.51 53.48 0.56 50.15 -0.75 46.62 -1.99 44.96 -2.54 45.67 -7.64 47.33 -7.25 50.87 -6.38 54.22 -5.51","ENVISAT-1-12022510380151-22484.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120225T103801510-20120225T104026350_D_T-XS_B.jpg","","","","","true","false"
"914","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-25 20:18:33.17","2012-02-25 20:19:34.36","52255","86","","WS","","858069/919259","A","53.67 21.59","52.19 25.11 51.46 19.32 54.51 18.07 55.04 17.82 55.8 24.14 55.26 24.29 52.19 25.11","ENVISAT-1-12022520183317-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120225T201833170-20120225T201934360_A_T-XS_B.jpg","","","","","true","false"
"915","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-26 08:22:17.65","2012-02-26 08:23:37.91","52262","93","","WS","","2184961/2265224","D","47.11 29.67","49.8 27.59 49.08 33.1 46.03 32.05 44.36 31.51 45.06 26.46 46.74 26.85 49.8 27.59","ENVISAT-1-12022608221765-12026.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120226T082217650-20120226T082337910_D_T-XS_B.jpg","","","","","true","false"
"916","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-26 10:01:14.68","2012-02-26 10:02:15.87","52263","94","","WS","","2108082/2169272","D","52.2 6.18","54.34 3.72 53.6 9.81 50.15 8.44 50.01 8.39 50.73 2.77 50.87 2.81 54.34 3.72","ENVISAT-1-12022610011468-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120226T100114680-20120226T100215870_D_T-XS_B.jpg","","","","","true","false"
"917","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-26 21:20:40.17","2012-02-26 21:21:56.77","52270","101","","WS","","775877/852477","A","49.28 7.13","47.34 10.44 46.63 5.19 49.82 4.08 51.13 3.57 51.86 9.33 50.54 9.67 47.34 10.44","ENVISAT-1-12022621204017-11660.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120226T212040170-20120226T212156770_A_T-XS_B.jpg","","","","","true","false"
"918","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-27 09:23:35.55","2012-02-27 09:24:36.74","52277","108","","WS","","2053712/2114902","D","55.4 16.46","57.54 13.81 56.77 20.41 53.67 19.02 53.2 18.82 53.94 12.79 54.41 12.92 57.54 13.81","ENVISAT-1-12022709233555-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120227T092335550-20120227T092436740_D_T-XS_B.jpg","","","","","true","false"
"919","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-27 09:23:48.88","2012-02-27 09:24:50.07","52277","108","","WS","","2067042/2128232","D","54.62 16.18","56.75 13.58 55.99 20.04 52.5 18.53 52.42 18.5 53.15 12.58 53.23 12.6 56.75 13.58","ENVISAT-1-12022709234888-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120227T092348880-20120227T092450070_D_T-XS_B.jpg","","","","","true","false"
"920","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-27 20:45:31.63","2012-02-27 20:46:32.82","52284","115","","WS","","872107/933297","A","54.49 14.62","53.02 18.21 52.29 12.31 55.68 10.87 55.87 10.78 56.62 17.22 56.43 17.28 53.02 18.21","ENVISAT-1-12022720453163-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120227T204531630-20120227T204632820_A_T-XS_B.jpg","","","","","true","false"
"921","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-27 22:23:03.84","2012-02-27 22:25:36.35","52285","116","","WS","","710435/862945","A","47.65 -8.26","43.47 -4.53 42.76 -9.44 46.29 -10.56 49.82 -11.79 51.75 -12.53 52.48 -6.7 50.54 -6.2 47 -5.34 43.47 -4.53","ENVISAT-1-12022722230384-23251.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120227T222303840-20120227T222536350_A_T-XS_B.jpg","","","","","true","false"
"922","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-28 20:08:03.09","2012-02-28 20:09:07.15","52298","129","","WS","","828357/892414","A","52 24.66","50.44 28.07 49.72 22.49 52.75 21.32 53.48 21.01 54.22 27.09 53.49 27.29 50.44 28.07","ENVISAT-1-12022820080309-10406.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120228T200803090-20120228T200907150_A_T-XS_B.jpg","","","","","true","false"
"923","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-28 21:47:54.73","2012-02-28 21:49:10.30","52299","130","","WS","","806095/881665","A","51.03 -0.09","49.12 3.33 48.41 -2.1 51.58 -3.27 52.84 -3.78 53.58 2.2 52.31 2.54 49.12 3.33","ENVISAT-1-12022821475473-11557.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120228T214754730-20120228T214910300_A_T-XS_B.jpg","","","","","true","false"
"924","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-29 09:51:16.37","2012-02-29 09:54:21.42","52306","137","","WS","","2110181/2295230","D","48.44 7.5","54.22 6.18 53.48 12.25 50.15 10.94 46.62 9.7 43.07 8.56 42.58 8.41 43.29 3.51 43.78 3.62 47.33 4.44 50.87 5.31 54.22 6.18","ENVISAT-1-12022909511637-30505.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120229T095116370-20120229T095421420_D_T-XS_B.jpg","","","","","true","false"
"925","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-02-29 09:52:03.23","2012-02-29 09:53:20.78","52306","137","","WS","","2157040/2234590","D","48.84 7.62","51.45 5.45 50.73 11.16 47.21 9.9 46.16 9.54 46.87 4.33 47.92 4.58 51.45 5.45","ENVISAT-1-12022909520323-11755.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120229T095203230-20120229T095320780_D_T-XS_B.jpg","","","","","true","false"
"926","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-03-01 09:13:47.46","2012-03-01 09:14:48.65","52320","151","","WS","","2066030/2127220","D","54.67 18.71","56.81 16.11 56.05 22.58 53.08 21.28 52.48 21.03 53.21 15.1 53.82 15.27 56.81 16.11","ENVISAT-1-12030109134746-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120301T091347460-20120301T091448650_D_T-XS_B.jpg","","","","","true","false"
"927","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-03-01 09:14:31.61","2012-03-01 09:16:26.16","52320","151","","WS","","2110181/2224730","D","50.52 17.33","54.22 15.37 53.48 21.44 50.15 20.13 46.75 18.93 47.46 13.66 50.87 14.5 54.22 15.37","ENVISAT-1-12030109143161-15455.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120301T091431610-20120301T091626160_D_T-XS_B.jpg","","","","","true","false"
"928","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-03-01 09:18:48.92","2012-03-01 09:20:31.49","52320","151","","WS","","2367490/2470060","D","35.68 13.35","39.01 11.76 38.3 16.36 34.82 15.42 32.25 14.76 32.96 10.5 35.53 11.03 39.01 11.76","ENVISAT-1-12030109184892-14257.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120301T091848920-20120301T092031490_D_T-XS_B.jpg","","","","","true","false"
"929","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-03-01 20:35:34.24","2012-03-01 20:36:35.43","52327","158","","WS","","875065/936255","A","54.66 17.06","53.19 20.67 52.46 14.74 55.68 13.37 56.04 13.2 56.79 19.66 56.43 19.78 53.19 20.67","ENVISAT-1-12030120353424-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120301T203534240-20120301T203635430_A_T-XS_B.jpg","","","","","true","false"
"930","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-03-02 08:41:11.64","2012-03-02 08:45:28.51","52334","165","","WS","","2314820/2571690","D","34.22 22.2","42.12 21.63 41.42 26.44 38.33 25.56 34.82 24.61 31.25 23.7 27.66 22.83 26.18 22.47 26.9 18.46 28.38 18.76 31.96 19.49 35.53 20.22 39.04 20.96 42.12 21.63","ENVISAT-1-12030208411164-41687.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120302T084111640-20120302T084528510_D_T-XS_B.jpg","","","","","true","false"
"931","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-03-02 19:55:47.86","2012-03-02 19:56:49.05","52341","172","","WS","","693325/754515","A","43.94 29.53","42.45 32.44 41.75 27.61 45.11 26.58 45.37 26.49 46.08 31.62 45.82 31.69 42.45 32.44","ENVISAT-1-12030219554786-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120302T195547860-20120302T195649050_A_T-XS_B.jpg","","","","","true","false"
"932","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-03-02 19:58:51.34","2012-03-02 19:59:52.53","52341","172","","WS","","876805/937995","A","54.76 26.21","53.3 29.83 52.56 23.89 55.68 22.56 56.14 22.34 56.9 28.82 56.43 28.97 53.3 29.83","ENVISAT-1-12030219585134-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120302T195851340-20120302T195952530_A_T-XS_B.jpg","","","","","true","false"
"933","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-03-02 21:33:50.14","2012-03-02 21:35:06.12","52342","173","","WS","","561693/637673","A","36.63 6.33","34.7 9.04 33.99 4.7 37.46 3.78 38.51 3.48 39.21 8.09 38.17 8.32 34.7 9.04","ENVISAT-1-12030221335014-11598.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120302T213350140-20120302T213506120_A_T-XS_B.jpg","","","","","true","false"
"934","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-03-02 21:35:28.07","2012-03-02 21:36:43.66","52342","173","","WS","","659623/735213","A","42.37 4.89","40.46 7.82 39.75 3.13 42.74 2.26 44.23 1.79 44.93 6.83 43.45 7.17 40.46 7.82","ENVISAT-1-12030221352807-11559.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120302T213528070-20120302T213643660_A_T-XS_B.jpg","","","","","true","false"
"935","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-03-03 09:40:32.74","2012-03-03 09:41:33.93","52349","180","","WS","","2066668/2127858","D","54.64 12.02","56.77 9.42 56.01 15.88 53.08 14.6 52.44 14.33 53.17 8.41 53.82 8.59 56.77 9.42","ENVISAT-1-12030309403274-10119.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120303T094032740-20120303T094133930_D_T-XS_B.jpg","","","","","true","false"
"936","ENVISAT-1","ASAR/WS","ASA_WS__0P","ESA.EECF.ENVISAT_ASA_WSx_xS","Archived","2012-03-03 09:42:04.61","2012-03-03 09:43:20.21","52349","180","","WS","","2158538/2234138","D","48.81 10.13","51.36 7.94 50.64 13.64 47.21 12.41 46.19 12.06 46.9 6.84 47.92 7.09 51.36 7.94","ENVISAT-1-12030309420461-11560.ASA_WS__0P","http://eoliserv.eo.esa.int/browse/ASARz0WS/ASA_WS__0P/ENVISAT_1/20120303T094204610-20120303T094320210_D_T-XS_B.jpg","","","","","true","false"
